file_name,group_name,line_start,line_end
21-24889_DETS_29112021_V4_Vdr6mzA.AGS,"PROJ",0,4

21-24889_DETS_29112021_V4_Vdr6mzA.AGS,"LOCA",6,14

21-24889_DETS_29112021_V4_Vdr6mzA.AGS,"SAMP",16,31

21-24889_DETS_29112021_V4_Vdr6mzA.AGS,"GCHM",33,76

21-24889_DETS_29112021_V4_Vdr6mzA.AGS,"ABBR",78,89

21-24889_DETS_29112021_V4_Vdr6mzA.AGS,"UNIT",91,101

21-24889_DETS_29112021_V4_Vdr6mzA.AGS,"TYPE",103,114

