file_name,group_name,pointid,count
21-24889_DETS_29112021_V4_OZwE8xS.AGS,LOCA,"BH-3"
,1

21-24889_DETS_29112021_V4_OZwE8xS.AGS,LOCA,"BH10D"
,1

21-24889_DETS_29112021_V4_OZwE8xS.AGS,LOCA,"BH3D"
,1

21-24889_DETS_29112021_V4_OZwE8xS.AGS,LOCA,"BH6D"
,1

21-24889_DETS_29112021_V4_OZwE8xS.AGS,LOCA,"BH7D"
,1

21-24889_DETS_29112021_V4_OZwE8xS.AGS,SAMP,"BH-3",1

21-24889_DETS_29112021_V4_OZwE8xS.AGS,SAMP,"BH10D",6

21-24889_DETS_29112021_V4_OZwE8xS.AGS,SAMP,"BH3D",1

21-24889_DETS_29112021_V4_OZwE8xS.AGS,SAMP,"BH6D",2

21-24889_DETS_29112021_V4_OZwE8xS.AGS,SAMP,"BH7D",2

21-24889_DETS_29112021_V4_OZwE8xS.AGS,GCHM,"BH10D",20

21-24889_DETS_29112021_V4_OZwE8xS.AGS,GCHM,"BH3D",4

21-24889_DETS_29112021_V4_OZwE8xS.AGS,GCHM,"BH-3",4

21-24889_DETS_29112021_V4_OZwE8xS.AGS,GCHM,"BH6D",6

21-24889_DETS_29112021_V4_OZwE8xS.AGS,GCHM,"BH7D",6

21-25178_DETS_01122021_V4_RXs2wl2.AGS,LOCA,"DCP10"
,1

21-25178_DETS_01122021_V4_RXs2wl2.AGS,LOCA,"DCP1"
,1

21-25178_DETS_01122021_V4_RXs2wl2.AGS,LOCA,"DCP7"
,1

21-25178_DETS_01122021_V4_RXs2wl2.AGS,LOCA,"DCP8"
,1

21-25178_DETS_01122021_V4_RXs2wl2.AGS,LOCA,"DCP9"
,1

21-25178_DETS_01122021_V4_RXs2wl2.AGS,SAMP,"DCP1",1

21-25178_DETS_01122021_V4_RXs2wl2.AGS,SAMP,"DCP10",1

21-25178_DETS_01122021_V4_RXs2wl2.AGS,SAMP,"DCP7",2

21-25178_DETS_01122021_V4_RXs2wl2.AGS,SAMP,"DCP8",1

21-25178_DETS_01122021_V4_RXs2wl2.AGS,SAMP,"DCP9",1

21-25178_DETS_01122021_V4_RXs2wl2.AGS,GCHM,"DCP8",4

21-25178_DETS_01122021_V4_RXs2wl2.AGS,GCHM,"DCP7",6

21-25178_DETS_01122021_V4_RXs2wl2.AGS,GCHM,"DCP1",2

21-25178_DETS_01122021_V4_RXs2wl2.AGS,GCHM,"DCP10",2

21-25178_DETS_01122021_V4_RXs2wl2.AGS,GCHM,"DCP9",2

21-25179_DETS_01122021_V4_1o6mEgK.AGS,LOCA,"BH06-D"
,1

21-25179_DETS_01122021_V4_1o6mEgK.AGS,SAMP,"BH06-D",5

21-25179_DETS_01122021_V4_1o6mEgK.AGS,GCHM,"BH06-D",20

21-26216_DETS_16122021_V4_vh55U7K.AGS,LOCA,"BH-03D"
,1

21-26216_DETS_16122021_V4_vh55U7K.AGS,LOCA,"BH-10D"
,1

21-26216_DETS_16122021_V4_vh55U7K.AGS,SAMP,"BH-03D",7

21-26216_DETS_16122021_V4_vh55U7K.AGS,SAMP,"BH-10D",5

21-26216_DETS_16122021_V4_vh55U7K.AGS,GCHM,"BH-03D",28

21-26216_DETS_16122021_V4_vh55U7K.AGS,GCHM,"BH-10D",20

D1043-21-23122021_4VHY31U.ags,CONG,"BH-10D",1

