file_name,group_name,pointid,count
D1043-21-23122021_a8LjPeY.ags,TRIG,"BH-6D",9

D1043-21-23122021_a8LjPeY.ags,TRIG,"BH-3D",12

D1043-21-23122021_a8LjPeY.ags,TRIG,"BH-7D",12

D1043-21-23122021_a8LjPeY.ags,TRIT,"BH-10D",13

D1043-21-23122021_a8LjPeY.ags,TRIT,"BH-6D",9

D1043-21-23122021_a8LjPeY.ags,TRIT,"BH-3D",12

D1043-21-23122021_a8LjPeY.ags,TRIT,"BH-7D",12

