file_name,group_name,pointid,count
D1043-21-23122021_ytE1q8O.ags,SAMP,"TP03",2

D1043-21-23122021_ytE1q8O.ags,TREG,"BH-10D",1

D1043-21-23122021_ytE1q8O.ags,TREG,"BH-6D",1

D1043-21-23122021_ytE1q8O.ags,TREG,"BH-3D",1

D1043-21-23122021_ytE1q8O.ags,TREG,"BH-7D",1

D1043-21-23122021_ytE1q8O.ags,TRET,"BH-10D",1

D1043-21-23122021_ytE1q8O.ags,TRET,"BH-6D",1

D1043-21-23122021_ytE1q8O.ags,TRET,"BH-3D",1

D1043-21-23122021_ytE1q8O.ags,TRET,"BH-7D",1

D1043-21-23122021_ytE1q8O.ags,TRIG,"BH-10D",13

D1043-21-23122021_ytE1q8O.ags,TRIG,"BH-6D",9

D1043-21-23122021_ytE1q8O.ags,TRIG,"BH-3D",12

D1043-21-23122021_ytE1q8O.ags,TRIG,"BH-7D",12

D1043-21-23122021_ytE1q8O.ags,TRIT,"BH-10D",13

D1043-21-23122021_ytE1q8O.ags,TRIT,"BH-6D",9

D1043-21-23122021_ytE1q8O.ags,TRIT,"BH-3D",12

D1043-21-23122021_ytE1q8O.ags,TRIT,"BH-7D",12

