file_name,group_name,pointid,count
D1043-21-23122021_Kr0tZBD.ags,SAMP,"DCP9",2

D1043-21-23122021_Kr0tZBD.ags,SAMP,"TP02",2

D1043-21-23122021_Kr0tZBD.ags,SAMP,"TP03",2

D1043-21-23122021_Kr0tZBD.ags,TREG,"BH-10D",1

D1043-21-23122021_Kr0tZBD.ags,TREG,"BH-6D",1

D1043-21-23122021_Kr0tZBD.ags,TREG,"BH-3D",1

D1043-21-23122021_Kr0tZBD.ags,TREG,"BH-7D",1

D1043-21-23122021_Kr0tZBD.ags,TRET,"BH-10D",1

D1043-21-23122021_Kr0tZBD.ags,TRET,"BH-6D",1

D1043-21-23122021_Kr0tZBD.ags,TRET,"BH-3D",1

D1043-21-23122021_Kr0tZBD.ags,TRET,"BH-7D",1

D1043-21-23122021_Kr0tZBD.ags,TRIG,"BH-10D",13

D1043-21-23122021_Kr0tZBD.ags,TRIG,"BH-6D",9

D1043-21-23122021_Kr0tZBD.ags,TRIG,"BH-3D",12

D1043-21-23122021_Kr0tZBD.ags,TRIG,"BH-7D",12

D1043-21-23122021_Kr0tZBD.ags,TRIT,"BH-10D",13

D1043-21-23122021_Kr0tZBD.ags,TRIT,"BH-6D",9

D1043-21-23122021_Kr0tZBD.ags,TRIT,"BH-3D",12

D1043-21-23122021_Kr0tZBD.ags,TRIT,"BH-7D",12

